route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
M86+,OH_A7-Saturday,OH_A7-Saturday-120700_SBS86_332,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-115600_SBS86_317,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-119300_SBS86_317,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-122000_SBS86_330,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-125000_SBS86_330,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-128000_SBS86_330,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-131000_SBS86_330,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-134000_SBS86_330,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-137000_SBS86_330,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-139600_SBS86_330,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-142200_SBS86_330,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-122900_SBS86_328,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-125900_SBS86_328,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-129000_SBS86_328,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-132000_SBS86_328,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-135000_SBS86_328,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-138000_SBS86_328,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-140800_SBS86_328,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-143400_SBS86_328,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-145600_SBS86_330,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-148200_SBS86_330,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-150500_SBS86_330,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-126300_SBS86_331,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-129200_SBS86_331,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-132000_SBS86_331,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-135000_SBS86_331,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-138400_SBS86_331,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-141000_SBS86_331,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-144400_SBS86_331,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-147000_SBS86_331,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-149200_SBS86_331,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-152000_SBS86_331,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-154500_SBS86_331,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-130000_SBS86_329,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-133000_SBS86_329,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-136000_SBS86_329,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-139000_SBS86_329,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-142000_SBS86_329,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-144600_SBS86_329,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-146800_SBS86_329,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-149400_SBS86_329,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-131000_SBS86_332,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-134000_SBS86_332,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-137200_SBS86_332,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-140000_SBS86_332,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-143200_SBS86_332,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-145800_SBS86_332,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-148000_SBS86_332,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-150600_SBS86_332,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-153000_SBS86_332,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-156000_SBS86_332,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-158000_SBS86_332,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-057100_SBS86_307,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-060500_SBS86_312,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-064300_SBS86_306,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-050800_SBS86_307,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-052600_SBS86_302,Select Bus Service Yorkville East End AV,0,SBS860036
M103,OH_A7-Sunday-BM,OH_A7-Sunday-BM-143300_M101_1,CITY HALL via LEX AV,1,M1030182
M103,OH_A7-Sunday,OH_A7-Sunday-004200_M101_1,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-011300_M101_1,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-015700_M101_1,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-023300_M101_1,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-028200_M101_1,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-034600_M101_1,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-040200_M101_1,E HARLEM 125 ST via 3 AV,0,M1030186
M101,OH_A7-Sunday,OH_A7-Sunday-001900_M101_2,EAST VILLAGE 6 ST via LEX AV,1,M1010350
M101,OH_A7-Sunday,OH_A7-Sunday-005800_M101_2,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-012900_M101_2,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-020800_M101_2,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-030900_M101_2,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-038800_M101_2,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-046400_M101_2,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M102,OH_A7-Sunday,OH_A7-Sunday-056200_M101_60,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-064700_M101_60,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-071400_M101_11,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-080500_M101_11,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-089100_M101_34,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-098500_M101_34,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-107400_M101_127,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-115800_M101_97,96 ST,1,M1020119
M101,OH_A7-Sunday,OH_A7-Sunday-002900_M101_4,EAST VILLAGE 6 ST via LEX AV,1,M1010350
M102,OH_A7-Sunday,OH_A7-Sunday-007200_M101_4,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-012600_M101_4,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-018700_M101_4,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-024600_M101_4,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-031300_M101_4,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-039500_M101_4,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-046200_M101_4,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-053300_M101_36,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-060700_M101_16,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-071000_M101_26,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M102,OH_A7-Sunday,OH_A7-Sunday-080700_M101_104,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-090100_M101_89,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-098700_M101_93,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-107500_M101_141,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-114900_M101_157,HARLEM 147 ST via 3 AV,0,M1020120
M101,OH_A7-Sunday,OH_A7-Sunday-002900_M101_3,FT GEORGE 193 ST via 3 AV,0,M1010345
M101,OH_A7-Sunday,OH_A7-Sunday-006900_M101_3,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-014800_M101_3,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-024900_M101_3,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-032800_M101_3,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-039900_M101_3,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-049300_M101_3,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-059400_M101_64,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M102,OH_A7-Sunday,OH_A7-Sunday-067800_M101_39,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-076900_M101_39,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-085200_M101_108,LTD FT GEORGE 193 ST via 3 AV,0,M1010341
M101,OH_A7-Sunday,OH_A7-Sunday-095000_M101_36,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M101,OH_A7-Sunday,OH_A7-Sunday-105600_M101_138,LTD FT GEORGE 193 ST via 3 AV,0,M1010341
M101,OH_A7-Sunday,OH_A7-Sunday-003900_M101_6,EAST VILLAGE 6 ST via LEX AV,1,M1010350
M101,OH_A7-Sunday,OH_A7-Sunday-008800_M101_6,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-018900_M101_6,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-026800_M101_6,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-035900_M101_6,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M102,OH_A7-Sunday,OH_A7-Sunday-044200_M101_6,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-051500_M101_6,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-058300_M101_75,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-068600_M101_75,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M102,OH_A7-Sunday,OH_A7-Sunday-078300_M101_12,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-086500_M101_21,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-095100_M101_68,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-104500_M101_109,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-112700_M101_148,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-124500_M101_110,96 ST,1,M1010265
M102,OH_A7-Sunday,OH_A7-Sunday-004100_M101_5,HARLEM 147 ST via 3 AV,0,M1020121
M102,OH_A7-Sunday,OH_A7-Sunday-006600_M101_5,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-012700_M101_5,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-018600_M101_5,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-025200_M101_5,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-035400_M101_5,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-042200_M101_5,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-049500_M101_5,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-055900_M101_42,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-065000_M101_25,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M101,OH_A7-Sunday,OH_A7-Sunday-075100_M101_64,LTD FT GEORGE 193 ST via 3 AV,0,M1010341
M101,OH_A7-Sunday,OH_A7-Sunday-084200_M101_92,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M101,OH_A7-Sunday,OH_A7-Sunday-094800_M101_118,LTD FT GEORGE 193 ST via 3 AV,0,M1010341
M101,OH_A7-Sunday,OH_A7-Sunday-105400_M101_142,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-116400_M101_141,FT GEORGE 193 ST via 3 AV,0,M1010351
M103,OH_A7-Sunday,OH_A7-Sunday-005400_M101_7,CITY HALL via LEX AV,1,M1030182
M103,OH_A7-Sunday,OH_A7-Sunday-009700_M101_7,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-017300_M101_7,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-021700_M101_7,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-029300_M101_7,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-034200_M101_7,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-040600_M101_7,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-046700_M101_7,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-085700_M101_97,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-095300_M101_56,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-103700_M101_114,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-113200_M101_98,E HARLEM 125 ST via 3 AV,0,M1030186
M102,OH_A7-Sunday,OH_A7-Sunday-027100_M101_8,HARLEM 147 ST via 3 AV,0,M1020121
M102,OH_A7-Sunday,OH_A7-Sunday-030600_M101_8,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-037300_M101_8,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-043500_M101_8,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-050200_M101_8,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-059000_M101_68,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-065400_M101_34,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-074700_M101_100,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-082800_M101_98,LTD FT GEORGE 193 ST via 3 AV,0,M1010341
M101,OH_A7-Sunday,OH_A7-Sunday-092600_M101_117,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M101,OH_A7-Sunday,OH_A7-Sunday-103200_M101_102,LTD FT GEORGE 193 ST via 3 AV,0,M1010341
M101,OH_A7-Sunday,OH_A7-Sunday-113500_M101_136,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-123100_M101_133,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-133500_M101_154,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-142100_M101_132,96 ST,0,M1010353
M101,OH_A7-Sunday,OH_A7-Sunday-033100_M101_9,FT GEORGE 193 ST via 3 AV,0,M1010345
M101,OH_A7-Sunday,OH_A7-Sunday-037900_M101_9,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-046300_M101_9,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-054400_M101_34,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-064300_M101_87,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-075800_M101_87,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M102,OH_A7-Sunday,OH_A7-Sunday-085500_M101_43,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-094900_M101_43,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-103500_M101_124,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-112000_M101_96,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-119400_M101_129,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-128000_M101_129,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-135100_M101_139,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-143500_M101_134,96 ST,1,M1010265
M103,OH_A7-Sunday,OH_A7-Sunday-036800_M101_10,CITY HALL via LEX AV,1,M1030182
M103,OH_A7-Sunday,OH_A7-Sunday-042700_M101_10,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-049100_M101_33,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-056700_M101_33,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-064100_M101_33,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-072700_M101_33,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-081100_M101_113,CITY HALL via LEX AV,1,M1030182
M103,OH_A7-Sunday,OH_A7-Sunday-090500_M101_113,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-097700_M101_99,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-108300_M101_99,E HARLEM 125 ST via 3 AV,0,M1030186
M101,OH_A7-Sunday,OH_A7-Sunday-036000_M101_11,EAST VILLAGE 6 ST via LEX AV,1,M1010350
M101,OH_A7-Sunday,OH_A7-Sunday-040800_M101_11,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-047600_M101_23,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-057100_M101_61,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-067400_M101_61,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M102,OH_A7-Sunday,OH_A7-Sunday-077100_M101_21,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-085300_M101_19,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-093900_M101_61,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-103000_M101_61,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-110700_M101_143,LTD FT GEORGE 193 ST via 3 AV,0,M1010341
M101,OH_A7-Sunday,OH_A7-Sunday-121500_M101_130,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-131100_M101_130,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-139500_M101_143,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-148200_M101_143,96 ST,0,M1010353
M101,OH_A7-Sunday,OH_A7-Sunday-036400_M101_12,FT GEORGE 193 ST via 3 AV,0,M1010345
M101,OH_A7-Sunday,OH_A7-Sunday-041600_M101_12,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-050800_M101_12,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-060400_M101_62,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M102,OH_A7-Sunday,OH_A7-Sunday-069000_M101_20,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-078100_M101_20,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-086700_M101_110,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-096100_M101_97,EAST VIL 6 ST via LEX AV,1,M1020123
M102,OH_A7-Sunday,OH_A7-Sunday-104700_M101_133,HARLEM 147 ST via 3 AV,0,M1020120
M102,OH_A7-Sunday,OH_A7-Sunday-113500_M101_115,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-121600_M101_121,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-131500_M101_149,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-141100_M101_149,FT GEORGE 193 ST via 3 AV,0,M1010351
M102,OH_A7-Sunday,OH_A7-Sunday-037400_M101_13,HARLEM 147 ST via 3 AV,0,M1020121
M102,OH_A7-Sunday,OH_A7-Sunday-041500_M101_13,EAST VIL 6 ST via LEX AV,1,M1020123
M101,OH_A7-Sunday,OH_A7-Sunday-047800_M101_13,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-055400_M101_41,EAST VILLAGE 6 ST via LEX AV,1,M1010348
M101,OH_A7-Sunday,OH_A7-Sunday-065500_M101_56,FT GEORGE 193 ST via 3 AV,0,M1010351
M101,OH_A7-Sunday,OH_A7-Sunday-077000_M101_56,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M101,OH_A7-Sunday,OH_A7-Sunday-086400_M101_115,LTD FT GEORGE 193 ST via 3 AV,0,M1010341
M101,OH_A7-Sunday,OH_A7-Sunday-096400_M101_75,LTD EAST VILLAGE 6 ST via LEX AV,1,M1010346
M101,OH_A7-Sunday,OH_A7-Sunday-106700_M101_100,LTD FT GEORGE 193 ST via 3 AV,0,M1010341
M101,OH_A7-Sunday,OH_A7-Sunday-116500_M101_138,96 ST,1,M1010265
M103,OH_A7-Sunday,OH_A7-Sunday-038800_M101_15,CITY HALL via LEX AV,1,M1030182
M103,OH_A7-Sunday,OH_A7-Sunday-044700_M101_15,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-050900_M101_35,CITY HALL via LEX AV,1,M1030182
M103,OH_A7-Sunday,OH_A7-Sunday-058700_M101_35,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-065500_M101_93,CITY HALL via LEX AV,1,M1030182
M103,OH_A7-Sunday,OH_A7-Sunday-074200_M101_93,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-082100_M101_62,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-091700_M101_62,E HARLEM 125 ST via 3 AV,0,M1030186
M103,OH_A7-Sunday,OH_A7-Sunday-099200_M101_50,CITY HALL via LEX AV,1,M1030188
M103,OH_A7-Sunday,OH_A7-Sunday-109800_M101_140,E HARLEM 125 ST via 3 AV,0,M1030187
M103,OH_A7-Sunday,OH_A7-Sunday-131700_M101_127,CITY HALL via LEX AV,1,M1030188
